good_id,good,first_course,main_course,drink,bakery,dessert,snacks,salad,meat&fish
533.0,Щи Луговые/щавелевые/яйцо 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
534.0,Плов из баранины 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
535.0,Суп картофельный/сл.перец 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
536.0,Свекла/сельдь/с.крем-чиз 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
537.0,Суп фасолевый/кур/петрушка 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
538.0,Суп огуречный/йогурт/базилик 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
539.0,Суп холодный на кефире 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
540.0,С-т из говяд/цуккини/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
541.0,С-т из кальмар/айсберг/с.цезарь 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
542.0,С-т из щавеля/карт.черри/огур/яйцо 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
543.0,Капуста по-болгарски 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
544.0,Капуста тушеная 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
545.0,Жаркое из индейки/булгур 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
546.0,Шашлык из кур/медово-горчичный мар 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
547.0,Щи зеленые/мясо/холодные 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
548.0,Морковь/курага 120гр,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
549.0,Пилаф из трех круп 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
550.0,Рулет куриный/фрукты/сыр 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
551.0,С-т айсберг/огурец/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
552.0,Грибы марин/лук/ароматное масло 120гр,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
553.0,Рыба в листьях пекинской капусты 140гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
554.0,Говядина туш/квас 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
555.0,Ватрушка картофельная/фета/порей/ти200гр,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0
556.0,Рыба жар/розмарина/лайм 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
557.0,Шашлык из свинины 80гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
558.0,Огурцы малосольные 120гр,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
559.0,Котлета мясная на пару/с.из перца 100/20,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
560.0,Рыба по-провански 80/30гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
561.0,Говядина с цуккини/баклаж/с.тайск75/50г,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
562.0,Кнели мясные паровые 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
563.0,Суп по-испански/овощи 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
564.0,Жаркое по-домашнему/свинина 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
565.0,Свекла/с.зеленый 120 гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
566.0,Бананы очищенные 1кг СБ,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
567.0,Суп-пюре из кабачков 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
568.0,Свинина/помидор/сыр 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
569.0,Кабачки фарш/мясо/рис 200/40гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
570.0,Компот из ананасов/ягод/без сахара 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
571.0,Оладьи из печени/сметана 100/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
572.0,Рог Изобилия 150гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
573.0,Икра из кабачков 120гр,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
574.0,Свекла/чернослив/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
575.0,Шарики из ризотто/грибы/фета 120 гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
